@RELATION knndiffparam
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {amlo,not_amlo,music}

@DATA
0.049773,0.038208,3.065148,0.133022,0.173156,0.324287,0.014136,0.077495,-25.452496,1.944579,-0.548148,-0.386088,-0.332820,-0.186546,0.097861,-0.272823,-0.094810,-0.446911,-0.478317,-0.321995,0.127494,0.016952,0.007034,0.031081,0.030106,0.033336,0.025123,0.015475,0.001617,0.005672,0.007266,0.008503,0.010877,0.027868,0.040163,0.035756,0.280322,0.054220,0.035422,0.315600,0.009565,0.087128,2.716145,0.724691,0.554137,0.513794,0.336634,0.378399,0.350493,0.299311,0.293361,0.272578,0.321277,0.355310,0.460945,0.021804,0.010168,0.028956,0.037868,0.039369,0.037000,0.021815,0.002361,0.008704,0.013373,0.009643,0.018812,0.013642,not_amlo
0.049642,0.028431,3.096427,0.129701,0.169308,0.295042,0.011869,0.063230,-26.092452,2.233562,-0.150484,-0.231821,-0.301959,-0.211871,0.298660,-0.244300,-0.101017,-0.259234,-0.344054,-0.214373,0.068248,0.008269,0.016720,0.042327,0.031069,0.037402,0.027865,0.023330,0.000902,0.006022,0.005447,0.020852,0.001948,0.032887,0.055118,0.026175,0.254191,0.057970,0.036646,0.375701,0.007345,0.088389,2.523266,0.519311,0.751567,0.604192,0.433043,0.390481,0.307779,0.422691,0.308857,0.323494,0.260841,0.377848,0.397933,0.014593,0.027381,0.038529,0.031712,0.043178,0.050358,0.023041,0.001059,0.008974,0.006904,0.023663,0.002093,0.013476,not_amlo
0.062949,0.016824,2.975533,0.141386,0.171406,0.420513,0.009628,0.085780,-26.728576,1.778712,-0.372304,-0.396062,-0.225725,-0.016736,-0.011205,-0.275091,0.008918,-0.466325,-0.396489,-0.312052,0.054763,0.010144,0.006766,0.040751,0.034527,0.023976,0.021629,0.021783,0.001843,0.005633,0.011888,0.013792,0.004525,0.027205,0.055525,0.018677,0.420855,0.057947,0.032378,0.411996,0.006624,0.100814,3.329608,0.701490,0.613611,0.543135,0.402622,0.411020,0.341763,0.350407,0.327345,0.298454,0.307960,0.356511,0.339816,0.012747,0.011081,0.033328,0.040157,0.031500,0.032912,0.033991,0.002378,0.008379,0.018229,0.020093,0.005104,0.013274,not_amlo
0.073671,0.014404,3.076964,0.161808,0.185873,0.518818,0.008930,0.106461,-28.847361,1.649410,-0.440951,-0.062930,-0.245434,-0.062750,0.159266,-0.198730,-0.038841,-0.271254,-0.333105,-0.113338,0.014536,0.009681,0.010939,0.070382,0.023371,0.017591,0.018296,0.038380,0.002309,0.004714,0.005289,0.017812,0.002993,0.031517,0.060723,0.019678,0.274296,0.066561,0.033924,0.478560,0.008238,0.118284,3.616491,0.664943,0.601173,0.617571,0.374957,0.368672,0.310733,0.339622,0.261472,0.226953,0.334556,0.438021,0.316912,0.010057,0.013543,0.056194,0.026390,0.018259,0.035247,0.041969,0.003545,0.005421,0.005540,0.018216,0.003811,0.014121,not_amlo
0.092554,0.016446,3.043972,0.176631,0.182924,0.691514,0.008626,0.163013,-27.452443,1.791143,-0.397788,-0.179412,-0.215891,-0.013684,0.064631,-0.238679,0.039164,-0.283634,-0.345993,-0.316937,-0.193800,0.032962,0.014299,0.042932,0.019864,0.013216,0.008674,0.026890,0.007650,0.004446,0.005214,0.012786,0.011028,0.025256,0.086613,0.019401,0.388442,0.086613,0.030946,0.682004,0.005879,0.187602,2.579183,0.773145,0.528821,0.586948,0.349521,0.312525,0.321361,0.296232,0.222052,0.253392,0.288851,0.300353,0.403566,0.034110,0.024837,0.035823,0.025320,0.015516,0.011626,0.030649,0.011369,0.005659,0.006683,0.009167,0.012273,0.012307,not_amlo
0.061025,0.019640,3.096913,0.137638,0.166719,0.432089,0.010243,0.087078,-26.625405,1.629827,-0.615841,-0.202366,-0.225037,-0.039261,0.013800,-0.271782,-0.134728,-0.433209,-0.389594,-0.222637,0.021769,0.017597,0.008331,0.033614,0.030195,0.019100,0.023409,0.019811,0.003142,0.006347,0.007175,0.012553,0.006959,0.024979,0.036019,0.018772,0.337037,0.046100,0.029530,0.341263,0.007563,0.074867,2.821995,0.914590,0.510879,0.699267,0.343967,0.399680,0.306121,0.382700,0.322168,0.309004,0.337287,0.357894,0.415498,0.027410,0.010737,0.031139,0.039847,0.020541,0.033109,0.025203,0.003458,0.009511,0.012266,0.017059,0.009414,0.012714,not_amlo
0.066098,0.019670,3.073345,0.147454,0.175425,0.439560,0.010349,0.093394,-26.890616,1.726328,-0.645369,-0.254841,-0.264150,-0.070338,-0.008739,-0.424272,-0.084586,-0.297782,-0.311621,-0.128797,0.054164,0.018403,0.009467,0.028968,0.018914,0.020938,0.022034,0.025043,0.002557,0.012671,0.013064,0.013704,0.008291,0.025841,0.062912,0.019351,0.236506,0.066919,0.032864,0.483586,0.008062,0.116913,3.547747,0.679679,0.672517,0.632859,0.413008,0.413338,0.298325,0.373111,0.306876,0.280650,0.357077,0.485031,0.397526,0.019852,0.016475,0.033144,0.024777,0.027796,0.033099,0.038050,0.003315,0.018898,0.018317,0.014667,0.012524,0.012646,not_amlo
0.076284,0.024557,3.056117,0.158362,0.176412,0.570386,0.008085,0.127232,-27.030940,1.580969,-0.461219,-0.117900,-0.274812,-0.041013,0.065276,-0.164072,-0.050636,-0.354783,-0.307588,-0.225621,0.022404,0.018746,0.010509,0.039681,0.024096,0.026730,0.009926,0.025149,0.002794,0.004698,0.007469,0.017579,0.008340,0.025748,0.056141,0.023080,0.321535,0.059188,0.028335,0.471905,0.005158,0.126438,2.643432,0.659710,0.581447,0.593525,0.389916,0.305619,0.360201,0.318077,0.256642,0.314782,0.246576,0.335645,0.293849,0.016697,0.013527,0.031399,0.028724,0.021015,0.017018,0.028796,0.003747,0.007564,0.008614,0.022469,0.011775,0.012106,not_amlo
0.073376,0.020107,3.008680,0.149223,0.171054,0.453411,0.010473,0.101597,-27.020881,1.676634,-0.499790,-0.162394,-0.333917,-0.033569,0.000648,-0.488971,-0.032159,-0.442833,-0.230141,-0.154544,0.130665,0.020192,0.004648,0.032025,0.020338,0.023930,0.033260,0.025137,0.002059,0.009051,0.008983,0.011729,0.009140,0.028132,0.065295,0.024614,0.400666,0.064813,0.032097,0.478930,0.006965,0.124999,3.422116,0.826050,0.709026,0.671951,0.377878,0.419207,0.318061,0.435100,0.339076,0.312803,0.357119,0.420380,0.367233,0.023567,0.006042,0.028459,0.028678,0.026955,0.048511,0.032709,0.002751,0.013143,0.010784,0.015590,0.011537,0.014604,not_amlo
0.072595,0.015289,3.004263,0.147552,0.164431,0.481195,0.010363,0.107940,-26.889193,1.536915,-0.607812,-0.367288,-0.380987,-0.091504,0.049592,-0.400356,-0.206229,-0.464097,-0.253241,-0.157151,0.125533,0.015719,0.005696,0.024484,0.025519,0.028945,0.025439,0.017657,0.002899,0.009842,0.010406,0.007688,0.011298,0.026315,0.073110,0.019145,0.393535,0.071045,0.034341,0.523280,0.007180,0.129235,2.910619,1.006702,0.634382,0.594270,0.348636,0.340264,0.370648,0.362074,0.299251,0.375205,0.351490,0.456950,0.431562,0.023433,0.008813,0.027196,0.040504,0.038304,0.041306,0.020653,0.004349,0.015302,0.016292,0.010012,0.014088,0.012775,not_amlo
0.060549,0.024078,3.021524,0.142911,0.170711,0.452893,0.010172,0.098022,-26.878762,1.676044,-0.507935,-0.330245,-0.237214,0.004538,0.042922,-0.359305,-0.017488,-0.312832,-0.317875,-0.358358,-0.173010,0.024593,0.009983,0.037283,0.016693,0.016192,0.015195,0.017497,0.004446,0.011353,0.012652,0.015516,0.006884,0.024246,0.045059,0.028535,0.377322,0.060247,0.034459,0.426599,0.007390,0.101817,3.383242,0.864665,0.715893,0.596236,0.415070,0.404155,0.311860,0.385661,0.270221,0.302443,0.273729,0.381878,0.368829,0.031633,0.011989,0.039078,0.016527,0.020856,0.028418,0.022589,0.008706,0.019594,0.017403,0.019170,0.007916,0.013521,not_amlo
0.079052,0.017840,3.064460,0.156083,0.172570,0.508725,0.010297,0.124347,-26.845110,1.811656,-0.469971,-0.431298,-0.303803,-0.072460,0.128409,-0.324567,0.080556,-0.327252,-0.347136,-0.420579,-0.257074,0.026105,0.021465,0.039100,0.014880,0.016297,0.012337,0.017602,0.006977,0.005163,0.005763,0.011490,0.010112,0.024008,0.080682,0.017684,0.283495,0.079509,0.033183,0.538836,0.006986,0.164217,2.552152,0.674396,0.571008,0.626607,0.378158,0.432846,0.317835,0.364488,0.277829,0.286922,0.261663,0.369769,0.404072,0.028895,0.026302,0.032946,0.020265,0.021412,0.026970,0.021736,0.011092,0.007672,0.006389,0.012540,0.011840,0.011293,not_amlo
0.080776,0.030034,3.053008,0.159494,0.179108,0.508257,0.011009,0.112377,-27.141241,1.782432,-0.274739,-0.379197,-0.251675,0.062438,0.117974,-0.198464,-0.081610,-0.310520,-0.312053,-0.374075,0.007215,0.009836,0.013281,0.049394,0.029056,0.024552,0.011135,0.044381,0.001802,0.006485,0.006007,0.012219,0.003399,0.029603,0.084761,0.037261,0.282549,0.077533,0.032935,0.530313,0.008509,0.140389,3.349631,0.682259,0.594584,0.588351,0.389111,0.356492,0.318994,0.341030,0.284820,0.320275,0.336529,0.494035,0.408762,0.013701,0.021813,0.041561,0.036828,0.032898,0.017515,0.043167,0.002327,0.009871,0.007391,0.014568,0.005022,0.014066,not_amlo
0.050032,0.023781,3.017126,0.124223,0.164043,0.317390,0.010336,0.070808,-26.014917,1.613692,-0.594733,-0.264556,-0.260420,-0.091088,-0.035348,-0.464981,-0.042728,-0.401745,-0.297380,-0.257042,0.051972,0.014470,0.015426,0.032290,0.017631,0.028396,0.020844,0.018770,0.002690,0.008607,0.009723,0.015619,0.004398,0.026065,0.031725,0.026584,0.353875,0.035085,0.031552,0.255430,0.005840,0.057999,2.694017,0.821519,0.691858,0.606404,0.360554,0.308655,0.362872,0.347064,0.385260,0.320011,0.343449,0.413771,0.465457,0.023487,0.021574,0.038487,0.022167,0.033757,0.032233,0.029991,0.004353,0.013264,0.016495,0.020411,0.005302,0.014077,not_amlo
0.055531,0.015876,3.064502,0.140062,0.175667,0.415329,0.007554,0.078693,-28.534286,1.594522,-0.202560,0.027520,-0.101563,0.074966,0.052904,-0.210231,-0.074045,-0.298195,-0.269764,-0.044905,0.089434,0.017229,0.004319,0.056429,0.017590,0.031927,0.025617,0.051808,0.002328,0.006000,0.006119,0.021225,0.004611,0.035054,0.027345,0.016923,0.233044,0.035150,0.030639,0.270233,0.005485,0.057614,2.954197,0.563976,0.522541,0.402721,0.415461,0.313143,0.267884,0.295690,0.242715,0.277816,0.274926,0.360824,0.393003,0.020965,0.007198,0.048421,0.021509,0.030232,0.037161,0.047728,0.003531,0.008180,0.007607,0.017743,0.006375,0.014502,not_amlo
0.066701,0.024836,3.055119,0.146237,0.178356,0.402605,0.010979,0.095227,-26.802193,1.966994,-0.318883,-0.277402,-0.315677,0.069284,-0.000940,-0.259413,-0.114490,-0.448340,-0.366085,-0.441562,0.070796,0.014498,0.007018,0.048768,0.034692,0.036021,0.021540,0.020844,0.003108,0.005283,0.006939,0.009198,0.002347,0.030430,0.065724,0.030815,0.447665,0.068197,0.034231,0.460667,0.008065,0.118274,3.172665,0.726350,0.608257,0.430919,0.392580,0.418543,0.306289,0.404612,0.306691,0.348332,0.342749,0.433733,0.363020,0.016089,0.011073,0.040319,0.040895,0.045295,0.029547,0.027140,0.004305,0.007726,0.010621,0.009860,0.002669,0.014185,not_amlo
0.049106,0.013335,3.038062,0.127773,0.165439,0.330767,0.010208,0.074691,-27.267048,1.492012,-0.410932,-0.497024,-0.233650,0.241821,-0.091826,-0.422079,0.117334,-0.469547,-0.287158,-0.477721,-0.092548,0.018994,0.011250,0.033002,0.016871,0.022980,0.012618,0.016629,0.004790,0.011389,0.012350,0.010866,0.009653,0.023954,0.024563,0.016803,0.305286,0.039342,0.031226,0.221001,0.006532,0.066288,3.020240,0.689678,0.658836,0.665609,0.394699,0.410670,0.302512,0.335771,0.300856,0.285883,0.275420,0.403159,0.407947,0.020147,0.017553,0.028001,0.022955,0.034438,0.022834,0.022523,0.005624,0.020227,0.015740,0.011028,0.015713,0.012073,not_amlo
0.075236,0.017580,3.023284,0.148555,0.172325,0.426503,0.012582,0.107568,-26.157855,1.783680,-0.625856,-0.415662,-0.453837,-0.058837,0.048994,-0.364859,-0.009828,-0.515819,-0.390737,-0.476086,-0.027227,0.015237,0.010131,0.031943,0.031233,0.023550,0.016237,0.009607,0.001328,0.007667,0.010598,0.008700,0.006811,0.023388,0.074382,0.017442,0.346241,0.072618,0.036273,0.495994,0.009402,0.135597,2.420168,0.905845,0.686000,0.519990,0.379641,0.450755,0.366025,0.314746,0.314070,0.293064,0.305596,0.394253,0.417103,0.020509,0.014832,0.034459,0.037873,0.033458,0.028629,0.013328,0.001479,0.013208,0.017708,0.008653,0.010633,0.013205,not_amlo
0.065000,0.017249,3.070029,0.143032,0.167228,0.465748,0.011200,0.104701,-27.155594,1.819064,-0.509212,-0.432110,-0.353965,-0.045234,0.008154,-0.328988,-0.010549,-0.339645,-0.390353,-0.335472,-0.059729,0.017307,0.009678,0.041352,0.023349,0.027948,0.017052,0.024736,0.002885,0.006024,0.007957,0.011182,0.007103,0.027606,0.055233,0.017401,0.324868,0.059711,0.034568,0.450809,0.008266,0.118127,3.183393,0.729909,0.720506,0.642217,0.456139,0.353724,0.304483,0.374950,0.266330,0.256505,0.332199,0.399837,0.357954,0.023939,0.012691,0.039199,0.031610,0.032499,0.029346,0.031855,0.003925,0.008096,0.012488,0.017763,0.010414,0.013561,not_amlo
0.063249,0.017297,3.075687,0.134182,0.161978,0.342711,0.011752,0.094710,-26.379488,1.434891,-0.587441,-0.210366,-0.351542,0.017104,-0.234067,-0.462428,0.114019,-0.431754,-0.344473,-0.321941,-0.034785,0.020519,0.014244,0.031595,0.016431,0.018148,0.014389,0.015253,0.003648,0.010329,0.005665,0.010656,0.012521,0.023360,0.055518,0.021904,0.256698,0.054569,0.031127,0.335789,0.007339,0.096231,2.839423,1.051845,0.707575,0.723679,0.354809,0.411347,0.431467,0.352012,0.280005,0.346522,0.315439,0.496496,0.439576,0.023996,0.020128,0.032928,0.025315,0.025091,0.026510,0.021763,0.006303,0.016594,0.010781,0.012323,0.021428,0.013041,not_amlo
0.072722,0.031677,3.045027,0.155706,0.177747,0.508370,0.011968,0.129710,-26.150597,1.851561,-0.647098,-0.112755,-0.304989,-0.079513,0.039492,-0.444808,-0.127420,-0.403427,-0.329706,-0.287161,0.070236,0.016190,0.005773,0.031769,0.026438,0.021843,0.032917,0.025159,0.004801,0.007319,0.007103,0.011221,0.006200,0.027892,0.069149,0.033015,0.388884,0.078374,0.036028,0.592968,0.008418,0.160993,3.007964,0.869908,0.681978,0.522605,0.350949,0.368814,0.325492,0.393737,0.299494,0.286857,0.309847,0.549998,0.407282,0.021675,0.007967,0.033688,0.034462,0.025843,0.048201,0.034033,0.007845,0.010534,0.009614,0.017702,0.009765,0.013269,not_amlo
0.079088,0.015670,3.066962,0.151347,0.170972,0.497358,0.010549,0.112151,-27.747887,1.832854,-0.418324,-0.104082,-0.225683,-0.017722,0.013743,-0.314079,-0.138886,-0.398359,-0.405466,-0.296836,0.008072,0.021942,0.007100,0.045852,0.025146,0.025720,0.019232,0.030475,0.006055,0.007119,0.005157,0.010863,0.005448,0.028579,0.074348,0.022227,0.324079,0.072369,0.032422,0.543428,0.007117,0.128608,3.926599,0.835841,0.550826,0.571886,0.361260,0.393975,0.361767,0.337186,0.304759,0.315480,0.368044,0.402687,0.454804,0.030128,0.010305,0.039955,0.030765,0.031582,0.027740,0.037919,0.009244,0.012472,0.007041,0.013809,0.008668,0.013252,not_amlo
0.070726,0.015258,3.004020,0.141006,0.165885,0.398749,0.010452,0.103430,-27.111048,1.868581,-0.750978,-0.188981,-0.241484,0.041212,-0.034644,-0.355947,-0.048258,-0.498398,-0.464617,-0.365991,0.095659,0.009702,0.007183,0.041678,0.031803,0.028876,0.013289,0.022129,0.003774,0.006551,0.005517,0.011360,0.005735,0.024754,0.073656,0.018396,0.377379,0.075410,0.032489,0.513324,0.006736,0.136643,3.084748,0.829453,0.689307,0.624241,0.448564,0.408734,0.370568,0.431824,0.263949,0.325384,0.275682,0.401442,0.403435,0.012784,0.010552,0.037912,0.037400,0.032504,0.021246,0.029271,0.005693,0.009429,0.007127,0.014440,0.009067,0.013326,not_amlo
0.057532,0.017329,3.074693,0.131765,0.163544,0.362506,0.010135,0.083412,-26.758206,1.760835,-0.338386,-0.182700,-0.287112,-0.002113,-0.035162,-0.337982,-0.041413,-0.402651,-0.324730,-0.278153,0.039223,0.027908,0.008831,0.032552,0.024124,0.031988,0.024159,0.016961,0.001051,0.009041,0.008329,0.008511,0.010043,0.028559,0.057749,0.018202,0.263835,0.056629,0.031726,0.424199,0.006485,0.101830,3.153393,0.810418,0.705809,0.636271,0.448089,0.341278,0.368151,0.357741,0.267444,0.284103,0.305559,0.416517,0.390445,0.031503,0.013429,0.034970,0.033073,0.032248,0.037012,0.019132,0.001086,0.014993,0.013759,0.009148,0.013208,0.012789,not_amlo
0.066071,0.022165,3.041877,0.144156,0.170548,0.422799,0.011218,0.098285,-26.106351,1.702364,-0.490916,-0.296828,-0.328842,0.035160,-0.051335,-0.396312,-0.085884,-0.370165,-0.399476,-0.302060,0.007408,0.009296,0.010163,0.031726,0.024267,0.023367,0.033225,0.015470,0.003390,0.011596,0.008393,0.009471,0.003530,0.025215,0.068397,0.023452,0.395086,0.067961,0.033892,0.498501,0.007823,0.123916,2.900082,0.764557,0.595378,0.633154,0.382543,0.408493,0.312601,0.421915,0.298230,0.306722,0.290452,0.419345,0.383322,0.014165,0.014451,0.028152,0.031570,0.025411,0.045979,0.019174,0.005396,0.015985,0.012546,0.013671,0.005279,0.012789,not_amlo
0.072232,0.031529,3.034603,0.140142,0.164498,0.418539,0.013039,0.109946,-25.500250,1.757216,-0.736668,-0.310134,-0.271950,0.051770,0.012630,-0.426133,-0.117404,-0.506352,-0.462267,-0.247092,0.229253,0.008850,0.005678,0.022342,0.025956,0.034633,0.029105,0.010982,0.002368,0.010499,0.006523,0.008982,0.008980,0.024483,0.070945,0.030418,0.338861,0.069854,0.030136,0.497686,0.008581,0.124938,2.578494,0.819569,0.650776,0.599610,0.388954,0.425303,0.359441,0.425523,0.349607,0.314571,0.311914,0.401408,0.490754,0.011547,0.006567,0.024201,0.036225,0.040121,0.052056,0.013003,0.003849,0.018718,0.008159,0.011813,0.015248,0.013757,not_amlo
0.063099,0.023043,3.045385,0.139926,0.171637,0.460322,0.011307,0.088376,-26.611449,1.857780,-0.310161,-0.559996,-0.252078,0.063194,-0.118436,-0.236708,-0.161811,-0.341318,-0.303235,-0.182050,0.076300,0.011228,0.009739,0.030635,0.030888,0.031386,0.027292,0.020634,0.007640,0.007365,0.006200,0.015003,0.004889,0.027743,0.051198,0.028285,0.341271,0.049416,0.030907,0.403069,0.008723,0.083529,3.173033,0.880063,0.587657,0.574526,0.394807,0.367373,0.266406,0.401062,0.281114,0.280008,0.405327,0.424827,0.421441,0.015114,0.012347,0.030733,0.041662,0.035632,0.037940,0.023115,0.011245,0.010303,0.008795,0.019592,0.006943,0.013286,not_amlo
0.085871,0.012109,3.040147,0.159759,0.173085,0.521795,0.011026,0.135191,-28.034646,1.700215,-0.626791,-0.132565,-0.295506,0.114418,-0.134214,-0.259519,-0.036799,-0.435341,-0.303344,-0.279508,0.010762,0.015616,0.010269,0.031615,0.021544,0.029586,0.017470,0.020257,0.002615,0.003606,0.006929,0.009901,0.008161,0.022934,0.083937,0.017221,0.310947,0.083378,0.033783,0.567216,0.008732,0.152439,3.735532,0.807563,0.593051,0.518216,0.424596,0.346720,0.359023,0.429063,0.306110,0.359031,0.303275,0.358779,0.433629,0.021671,0.015490,0.031823,0.027669,0.035444,0.027230,0.030051,0.004420,0.003291,0.011519,0.010415,0.010276,0.012413,not_amlo
0.055222,0.012749,3.060882,0.130111,0.165196,0.317374,0.012095,0.077114,-27.829909,1.697672,-0.606631,-0.289325,-0.255780,0.079629,-0.066773,-0.314309,-0.162827,-0.428147,-0.415504,-0.122960,0.169904,0.010958,0.008907,0.060995,0.022601,0.029906,0.032244,0.021256,0.003161,0.005228,0.005564,0.007343,0.007443,0.033573,0.056592,0.014992,0.314155,0.058929,0.034625,0.386252,0.009129,0.091191,3.285337,0.799891,0.597963,0.591239,0.502433,0.353277,0.357381,0.395510,0.322428,0.338220,0.321024,0.407823,0.419039,0.018713,0.011438,0.072267,0.029044,0.035951,0.048077,0.028368,0.005116,0.007626,0.008162,0.009172,0.012331,0.019744,not_amlo
0.050603,0.014946,3.057748,0.121003,0.160907,0.292159,0.012163,0.069973,-27.012000,1.811682,-0.521972,-0.380851,-0.247766,0.050779,-0.315414,-0.282969,-0.111749,-0.551072,-0.520853,-0.131483,0.202195,0.016335,0.008087,0.043860,0.027245,0.038169,0.026742,0.014070,0.001587,0.003235,0.006672,0.006624,0.010185,0.029908,0.040268,0.015505,0.360069,0.042243,0.034603,0.293333,0.007162,0.066583,3.256194,0.842523,0.589729,0.662351,0.448165,0.341254,0.388175,0.378711,0.312231,0.349311,0.343542,0.426008,0.459656,0.024158,0.012486,0.054824,0.033152,0.039967,0.034656,0.015940,0.002020,0.004225,0.009077,0.007960,0.015673,0.014875,not_amlo
0.040023,0.024424,3.063225,0.117734,0.168950,0.245339,0.013981,0.050290,-26.381001,2.103729,-0.486986,-0.541103,-0.311666,-0.125671,-0.013577,-0.291238,-0.263188,-0.415682,-0.361084,-0.128642,0.103949,0.019254,0.010943,0.029621,0.022411,0.034715,0.040808,0.019496,0.001412,0.004224,0.007456,0.012490,0.010046,0.030975,0.019225,0.024596,0.286745,0.031600,0.031674,0.220986,0.009278,0.032682,2.721627,0.885933,0.725584,0.553237,0.457055,0.345924,0.326908,0.332048,0.307934,0.310918,0.332030,0.464873,0.444011,0.024290,0.020078,0.032876,0.030868,0.042407,0.058249,0.024756,0.001951,0.004618,0.011642,0.014968,0.014276,0.013402,not_amlo
0.050377,0.011210,3.037393,0.129003,0.169656,0.276597,0.012845,0.069728,-28.263277,1.939082,-0.611225,-0.300257,-0.290846,-0.062316,-0.006717,-0.268209,-0.044785,-0.425201,-0.320378,-0.140094,0.112713,0.020520,0.012768,0.035068,0.013960,0.027540,0.039814,0.025133,0.002616,0.005310,0.004504,0.011013,0.009293,0.030092,0.036958,0.013165,0.360521,0.051642,0.036313,0.287303,0.008961,0.074129,2.573792,0.804109,0.802969,0.620996,0.452616,0.337193,0.360685,0.292270,0.362795,0.275595,0.270665,0.382410,0.360273,0.021983,0.018015,0.031878,0.016284,0.032203,0.049151,0.023730,0.003875,0.007950,0.005590,0.010421,0.016697,0.016016,not_amlo
0.080318,0.009600,3.103998,0.155138,0.171286,0.729178,0.009067,0.125653,-29.260562,1.254965,-0.111823,-0.148335,-0.117257,0.047956,-0.087446,0.042328,0.025535,-0.181972,-0.206876,-0.174937,-0.021861,0.017227,0.009489,0.037886,0.015713,0.018819,0.018914,0.048161,0.002095,0.005215,0.004911,0.009506,0.008939,0.027738,0.041956,0.011678,0.201588,0.043603,0.026913,0.409774,0.007085,0.077053,2.168552,0.850654,0.454822,0.464786,0.323904,0.323313,0.315274,0.254547,0.214436,0.239142,0.244794,0.352035,0.315846,0.020234,0.011984,0.033479,0.017256,0.020074,0.024189,0.046959,0.002374,0.006654,0.005790,0.009680,0.014729,0.015740,not_amlo
0.046815,0.011941,3.055499,0.125695,0.165419,0.305977,0.011465,0.064510,-26.775598,1.970603,-0.373920,-0.380248,-0.180117,-0.129091,0.019401,-0.209872,-0.007308,-0.391187,-0.375533,-0.416158,-0.022814,0.013424,0.019618,0.033082,0.026182,0.032150,0.024734,0.015357,0.002864,0.008448,0.008724,0.006765,0.007385,0.028515,0.035360,0.011392,0.367487,0.038973,0.028653,0.269966,0.006540,0.069955,2.685988,0.786891,0.696091,0.606785,0.378288,0.425690,0.337733,0.383918,0.305191,0.298095,0.257007,0.410356,0.460840,0.024016,0.024276,0.033348,0.030663,0.040836,0.035007,0.020693,0.004657,0.014260,0.012880,0.007523,0.012379,0.014115,not_amlo
0.077904,0.016051,3.046024,0.156110,0.176129,0.457676,0.010100,0.115889,-27.757238,1.598557,-0.433286,-0.113195,-0.167793,0.126357,-0.142111,-0.228077,0.130135,-0.445037,-0.324073,-0.236237,0.038318,0.021933,0.007905,0.036021,0.022247,0.026459,0.015853,0.028335,0.001698,0.004267,0.005710,0.014120,0.013303,0.026761,0.078415,0.022614,0.327072,0.073898,0.031510,0.464910,0.007080,0.136161,3.882524,0.793997,0.640174,0.663270,0.429352,0.334138,0.312766,0.342952,0.351222,0.339497,0.310085,0.422868,0.431776,0.027434,0.011964,0.035790,0.036476,0.030095,0.029462,0.042565,0.002066,0.006020,0.008159,0.017943,0.021058,0.014708,not_amlo
